attribute;value;rating;rating_count
Depth [mm];280.0;4.0;4.0
Depth [mm];282.0;3.6666666666666665;18.0
Depth [mm];284.0;5.0;7.0
Depth [mm];284.05;5.0;2.0
Depth [mm];287.0;4.8;5.0
Depth [mm];288.73;5.0;2.0
Depth [mm];290.0;1.0;1.0
Depth [mm];293.25;5.0;2.0
Depth [mm];294.0;3.6999999999999997;12.0
Depth [mm];294.48;4.666666666666667;6.0
Depth [mm];294.5;4.8;5.0
Depth [mm];295.5;3.0;1.0
Depth [mm];298.0;5.0;1.0
Depth [mm];300.0;4.571428571428571;7.0
Depth [mm];311.61;4.0;2.0
Depth [mm];330.0;4.0;4.0
Depth [mm];349.5;5.0;2.0
Depth [mm];350.0;3.8;4.0
Depth [mm];355.0;5.0;1.0
Depth [mm];399.9;5.0;1.0
Display refresh rate [Hz];60.0;4.469545454545453;1100.0
Display refresh rate [Hz];90.0;4.497674418604651;86.0
Display refresh rate [Hz];120.0;4.354625550660792;227.0
Display refresh rate [Hz];144.0;4.421387283236993;346.0
Display refresh rate [Hz];165.0;4.422929936305732;157.0
Display refresh rate [Hz];240.0;4.596907216494844;97.0
Display refresh rate [Hz];300.0;4.5;9.0
Display refresh rate [Hz];360.0;4.25;8.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.9;153.0
Display refresh rate [Hz];;4.4;5.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.9;48.0
Display refresh rate [Hz];;4.5;6.0
Display refresh rate [Hz];;4.8;48.0
Display refresh rate [Hz];;4.8;6.0
Display refresh rate [Hz];;4.9;30.0
Display refresh rate [Hz];;5.0;8.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;4.0;4.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;4.7;7.0
Display refresh rate [Hz];;5.0;4.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.7;3.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;4.5;6.0
Display refresh rate [Hz];;3.2;5.0
Display refresh rate [Hz];;3.2999999999999994;3.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;9.0
Display refresh rate [Hz];;3.3;10.0
Display refresh rate [Hz];;3.2999999999999994;3.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;4.7;3.0
Display refresh rate [Hz];;4.5;8.0
Display refresh rate [Hz];;4.8;4.0
Display refresh rate [Hz];;3.0;2.0
Display refresh rate [Hz];;4.9;14.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;3.0;2.0
Display refresh rate [Hz];;4.7;14.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;2.0;1.0
Display refresh rate [Hz];;1.0;1.0
Display refresh rate [Hz];;4.8;6.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;3.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;2.0;1.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;29.0
Display refresh rate [Hz];;4.2;6.0
Display refresh rate [Hz];;4.3;11.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.4;8.0
Display refresh rate [Hz];;4.3;3.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;1.0;1.0
Display refresh rate [Hz];;5.0;4.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.4;6.0
Display refresh rate [Hz];;4.6;5.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;4.0;5.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;4.8;5.0
Display refresh rate [Hz];;4.5;2.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;5.0;8.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.8;5.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;4.9;48.0
Display refresh rate [Hz];;4.7;7.0
Display refresh rate [Hz];;5.0;4.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;4.4;8.0
Display refresh rate [Hz];;4.4;8.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.8;5.0
Display refresh rate [Hz];;4.8;5.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;3.0;2.0
Display refresh rate [Hz];;5.0;6.0
Display refresh rate [Hz];;5.0;13.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;13.0
Display refresh rate [Hz];;5.0;6.0
Display refresh rate [Hz];;5.0;3.0
Display refresh rate [Hz];;5.0;4.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;39.0
Display refresh rate [Hz];;4.7;19.0
Display refresh rate [Hz];;4.7;41.0
Display refresh rate [Hz];;5.0;7.0
Display refresh rate [Hz];;5.0;3.0
Display refresh rate [Hz];;5.0;3.0
Display refresh rate [Hz];;4.8;5.0
Display refresh rate [Hz];;5.0;3.0
Display refresh rate [Hz];;5.0;39.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.9;153.0
Display refresh rate [Hz];;2.0;1.0
Display refresh rate [Hz];;4.5;2.0
Display refresh rate [Hz];;4.5;2.0
Display refresh rate [Hz];;1.0;1.0
Display refresh rate [Hz];;1.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.4;3.0
Display refresh rate [Hz];;4.4;3.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.7;3.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;3.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;1.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.5;2.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;4.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.5;4.0
Display refresh rate [Hz];;5.0;3.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;6.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;3.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;3.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;2.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;1.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;4.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.5;4.0
Display refresh rate [Hz];;3.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;5.0;1.0
Display refresh rate [Hz];;4.6;25.0
Display refresh rate [Hz];;3.8;4.0
Display refresh rate [Hz];;4.3;8.0
Display refresh rate [Hz];;3.8;4.0
Display resolution;1366 × 768 px;3.803846153846154;52.0
Display resolution;1600 × 900 px;4.3;3.0
Display resolution;1920 × 1080 px;4.374694873881203;1229.0
Display resolution;1920 × 1200 px;4.341578947368419;190.0
Display resolution;1920 × 1280 px;4.3999999999999995;17.0
Display resolution;2000 × 1200 px;4.01;10.0
Display resolution;2240 × 1400 px;4.568421052631579;19.0
Display resolution;2256 × 1504 px;2.3333333333333335;3.0
Display resolution;2400 × 1600 px;5.0;5.0
Display resolution;2560 × 1440 px;4.2629032258064505;62.0
Display resolution;2560 × 1600 px;4.8352742616033755;1185.0
Display resolution;2560 × 1664 px;4.756790123456791;162.0
Display resolution;2736 × 1824 px;5.0;1.0
Display resolution;2880 × 1620 px;4.625;32.0
Display resolution;2880 × 1800 px;4.4737864077669895;103.0
Display resolution;2880 × 1864 px;4.818181818181818;22.0
Display resolution;2880 × 1920 px;4.3076923076923075;13.0
Display resolution;2944 × 1840 px;5.0;1.0
Display resolution;3024 × 1964 px;5.0;1.0
Display resolution;3072 × 1920 px;4.613636363636363;44.0
Display resolution;3200 × 2000 px;4.111111111111111;9.0
Display resolution;3456 × 2234 px;4.647058823529412;17.0
Display resolution;3840 × 2160 px;4.444444444444445;9.0
Display resolution;3840 × 2400 px;4.0;4.0
"Display size [""]";10.5;4.82;5.0
"Display size [""]";10.51;4.557142857142857;14.0
"Display size [""]";10.95;3.7000000000000006;3.0
"Display size [""]";11.5;4.142857142857143;7.0
"Display size [""]";11.6;3.803846153846154;52.0
"Display size [""]";12.2;4.8;4.0
"Display size [""]";12.3;3.0;2.0
"Display size [""]";12.4;4.0;4.0
"Display size [""]";13.0;4.3076923076923075;13.0
"Display size [""]";13.3;4.873353293413173;1002.0
"Display size [""]";13.4;4.466666666666667;9.0
"Display size [""]";13.5;3.0;4.0
"Display size [""]";13.6;4.756790123456791;162.0
"Display size [""]";14.0;4.462264150943396;265.0
"Display size [""]";14.1;4.328125;32.0
"Display size [""]";14.2;5.0;1.0
"Display size [""]";14.4;5.0;5.0
"Display size [""]";14.5;4.556;25.0
"Display size [""]";15.0;5.0;2.0
"Display size [""]";15.3;4.818181818181818;22.0
"Display size [""]";15.6;4.367864271457084;1002.0
"Display size [""]";16.0;4.498295454545454;352.0
"Display size [""]";16.1;4.557142857142857;28.0
"Display size [""]";16.2;4.647058823529412;17.0
"Display size [""]";17.0;4.5;2.0
"Display size [""]";17.3;4.388111888111889;143.0
"Display size [""]";18.0;3.8266666666666667;15.0
"Display size [""]";;1.0;1.0
Display type;Anti-Glare;4.443427620632278;1202.0
Display type;Glossy;4.757945736434108;1548.0
Display type;Matte;4.201643192488263;426.0
Display type;;4.417647058823529;17.0
Drive interfaces;M.2;4.359493670886076;79.0
Drive interfaces;M.2 NVMe PCIe 4.0;4.476923076923077;26.0
Drive interfaces;NVME;4.847084548104956;686.0
Drive interfaces;PCIe;4.809883720930232;172.0
Drive interfaces;PCIe NVMe;4.437743190661477;1542.0
Drive interfaces;eMMC;4.0188811188811195;143.0
Drive interfaces;;4.6612844036697245;545.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'MUX Switch', 'TPM 2.0'];5.0;3.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'MUX Switch', 'TPM 2.0'];4.5;2.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'NumberPad'];5.0;2.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'NumberPad'];4.44;35.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.5736842105263165;19.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0'];4.166666666666667;24.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TrackPoint'];5.0;1.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'Windows Hello', 'Smart card reader'];5.0;2.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system'];4.266666666666667;15.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Stylus support', 'Operating system', 'TPM 2.0'];5.0;1.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'TPM 2.0'];4.82;5.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Operating system', 'Smart card reader'];5.0;1.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.654545454545455;11.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Operating system', 'TPM 2.0'];4.454545454545454;22.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Operating system', 'TrackPoint', 'TPM 2.0', 'Windows Hello'];5.0;1.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Operating system', 'TrackPoint', 'TPM 2.0'];1.0;1.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Operating system', 'Windows Hello', 'Smart card reader'];3.0;2.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'Operating system'];4.899898063200816;981.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'TPM 2.0', 'NumberPad', 'Windows Hello'];4.0;1.0
Equipment;['Backlit keyboard', 'Fingerprint Reader', 'TrackPoint', 'TPM 2.0', 'Smart card reader'];3.0;1.0
Equipment;['Backlit keyboard', 'MUX Switch', 'Nvidia G-SYNC'];5.0;2.0
Equipment;['Backlit keyboard', 'MUX Switch', 'TPM 2.0'];5.0;2.0
Equipment;['Backlit keyboard', 'Memory Card Reader', 'MUX Switch', 'TPM 2.0'];1.0;1.0
Equipment;['Backlit keyboard', 'Memory Card Reader', 'Operating system', 'MUX Switch', 'TPM 2.0', 'Nvidia G-SYNC', 'Windows Hello'];4.666666666666667;3.0
Equipment;['Backlit keyboard', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'NumberPad'];3.0;2.0
Equipment;['Backlit keyboard', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Nvidia G-SYNC'];5.0;1.0
Equipment;['Backlit keyboard', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.27906976744186;43.0
Equipment;['Backlit keyboard', 'Memory Card Reader', 'Operating system', 'TPM 2.0'];4.666666666666667;15.0
Equipment;['Backlit keyboard', 'Memory Card Reader', 'Operating system'];4.6;20.0
Equipment;['Backlit keyboard', 'Memory Card Reader', 'TPM 2.0', 'Windows Hello'];4.571428571428571;7.0
Equipment;['Backlit keyboard', 'Memory Card Reader', 'Windows Hello'];5.0;4.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'MUX Switch', 'RGB backlit keyboard'];4.0;4.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'MUX Switch', 'TPM 2.0'];3.0;1.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'MUX Switch', 'Windows Hello'];5.0;4.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Smart card reader'];5.0;1.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Windows Hello', 'Smart card reader'];1.0;1.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.496428571428571;28.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0'];4.607843137254902;51.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system'];4.411111111111111;18.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader', 'TPM 2.0'];3.6869565217391305;23.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Memory Card Reader'];4.5;2.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Operating system', 'TPM 2.0'];4.430645161290323;62.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Operating system', 'TrackPoint', 'TPM 2.0', 'Smart card reader'];4.333333333333333;3.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'Operating system'];4.145283018867924;53.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Fingerprint Reader', 'TPM 2.0'];4.0;1.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'MUX Switch', 'Nvidia G-SYNC'];4.4;3.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'MUX Switch', 'TPM 2.0', 'Nvidia G-SYNC'];3.2999999999999994;3.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Memory Card Reader', 'Operating system', 'MUX Switch', 'RGB backlit keyboard'];5.0;2.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Memory Card Reader', 'Operating system', 'ScreenPad'];5.0;1.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.3;8.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Memory Card Reader', 'Operating system', 'TPM 2.0'];4.1;32.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Memory Card Reader', 'Operating system'];4.5562499999999995;32.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Memory Card Reader', 'TPM 2.0', 'Nvidia G-SYNC', 'Windows Hello'];4.4;5.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Operating system', 'MUX Switch', 'TPM 2.0'];4.8;5.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Operating system', 'RGB backlit keyboard'];1.0;2.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Operating system', 'TPM 2.0', 'RGB backlit keyboard'];3.0;2.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Operating system', 'TPM 2.0', 'Smart card reader'];5.0;1.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Operating system', 'TPM 2.0'];4.52741935483871;62.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Operating system'];4.614285714285715;21.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'TPM 2.0'];4.126086956521739;23.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Touch display', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Windows Hello'];2.3;9.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Touch display', 'Fingerprint Reader', 'Stylus support', 'Operating system', 'TPM 2.0'];3.0;2.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Touch display', 'Fingerprint Reader', 'Stylus support', 'Operating system', 'Windows Hello', 'Smart card reader'];5.0;2.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Touch display', 'Memory Card Reader', 'Operating system'];5.0;5.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Touch display', 'Memory Card Reader', 'TPM 2.0', 'Windows Hello'];4.4;6.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Touch display', 'Operating system', 'ScreenPad', 'NumberPad'];4.5;2.0
Equipment;['Backlit keyboard', 'Numeric keyboard', 'Touch display', 'Stylus support', 'Operating system', 'TPM 2.0'];4.0;4.0
Equipment;['Backlit keyboard', 'Numeric keyboard'];4.3076923076923075;39.0
Equipment;['Backlit keyboard', 'Operating system', 'MUX Switch', 'Nvidia G-SYNC'];5.0;1.0
Equipment;['Backlit keyboard', 'Operating system', 'MUX Switch', 'RGB backlit keyboard'];5.0;1.0
Equipment;['Backlit keyboard', 'Operating system', 'NumberPad'];5.0;1.0
Equipment;['Backlit keyboard', 'Operating system', 'RGB backlit keyboard'];5.0;1.0
Equipment;['Backlit keyboard', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.597499999999999;40.0
Equipment;['Backlit keyboard', 'Operating system', 'TPM 2.0'];4.246153846153846;13.0
Equipment;['Backlit keyboard', 'Operating system'];4.629390681003585;279.0
Equipment;['Backlit keyboard', 'TPM 2.0', 'Windows Hello'];5.0;2.0
Equipment;['Backlit keyboard', 'TPM 2.0'];4.5;8.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'NumberPad'];5.0;3.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Windows Hello'];2.75;4.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'TPM 2.0'];5.0;1.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Memory Card Reader', 'Operating system', 'Windows Hello', 'Smart card reader'];5.0;1.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Memory Card Reader', 'Stylus support', 'Operating system', 'TPM 2.0', 'Windows Hello'];5.0;1.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Memory Card Reader', 'Stylus support', 'Operating system', 'TPM 2.0'];4.36;20.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Memory Card Reader', 'Stylus support', 'Operating system'];4.62;5.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Memory Card Reader', 'Stylus support', 'TPM 2.0'];5.0;1.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Operating system', 'TPM 2.0'];2.3333333333333335;3.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Stylus support', 'NumberPad', 'Windows Hello', 'Smart card reader', 'MicroSIM Card'];4.0;2.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Stylus support', 'Operating system', 'TPM 2.0', 'NumberPad'];2.3333333333333335;3.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Stylus support', 'Operating system', 'TPM 2.0', 'Windows Hello'];5.0;4.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Stylus support', 'Operating system', 'TrackPoint', 'TPM 2.0', 'Windows Hello'];1.0;1.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Stylus support', 'Operating system'];4.4;6.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader', 'Stylus support', 'TPM 2.0', 'Windows Hello'];5.0;1.0
Equipment;['Backlit keyboard', 'Touch display', 'Fingerprint Reader'];5.0;1.0
Equipment;['Backlit keyboard', 'Touch display', 'Memory Card Reader', 'NumberPad'];5.0;1.0
Equipment;['Backlit keyboard', 'Touch display', 'Memory Card Reader', 'Operating system', 'MUX Switch', 'TPM 2.0'];5.0;2.0
Equipment;['Backlit keyboard', 'Touch display', 'Memory Card Reader', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.5125;8.0
Equipment;['Backlit keyboard', 'Touch display', 'Memory Card Reader', 'Operating system', 'TPM 2.0'];4.58;5.0
Equipment;['Backlit keyboard', 'Touch display', 'Memory Card Reader', 'Operating system'];4.12962962962963;27.0
Equipment;['Backlit keyboard', 'Touch display', 'Memory Card Reader', 'Stylus support', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.7;10.0
Equipment;['Backlit keyboard', 'Touch display', 'Memory Card Reader', 'Stylus support', 'TPM 2.0', 'Windows Hello'];4.8;8.0
Equipment;['Backlit keyboard', 'Touch display', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.5;2.0
Equipment;['Backlit keyboard', 'Touch display', 'Operating system'];5.0;2.0
Equipment;['Backlit keyboard', 'Touch display', 'Stylus support', 'Operating system', 'TPM 2.0', 'NumberPad', 'Windows Hello'];5.0;2.0
Equipment;['Backlit keyboard', 'Touch display', 'Stylus support', 'Operating system', 'TPM 2.0', 'NumberPad'];4.0;4.0
Equipment;['Backlit keyboard', 'Touch display', 'Stylus support', 'Operating system', 'TPM 2.0', 'Windows Hello'];4.0;5.0
Equipment;['Backlit keyboard', 'Touch display', 'Stylus support', 'Operating system', 'Windows Hello'];5.0;3.0
Equipment;['Backlit keyboard'];3.5454545454545454;33.0
Equipment;['Fingerprint Reader', 'Memory Card Reader', 'Operating system'];4.0;1.0
Equipment;['Fingerprint Reader', 'Operating system', 'MUX Switch', 'TPM 2.0', 'RGB backlit keyboard'];3.5;2.0
Equipment;['Fingerprint Reader', 'Operating system', 'RGB backlit keyboard'];4.0;1.0
Equipment;['Fingerprint Reader', 'Operating system', 'TPM 2.0', 'RGB backlit keyboard'];5.0;2.0
Equipment;['Fingerprint Reader', 'Operating system', 'TPM 2.0'];4.0;5.0
Equipment;['Fingerprint Reader', 'Operating system'];5.0;6.0
Equipment;['MUX Switch', 'TPM 2.0', 'Nvidia G-SYNC', 'RGB backlit keyboard'];4.445454545454545;11.0
Equipment;['Memory Card Reader', 'MUX Switch', 'TPM 2.0', 'Nvidia G-SYNC', 'NumberPad', 'RGB backlit keyboard'];2.0;1.0
Equipment;['Memory Card Reader', 'MUX Switch', 'TPM 2.0', 'Nvidia G-SYNC', 'RGB backlit keyboard'];5.0;3.0
Equipment;['Memory Card Reader', 'MUX Switch', 'TPM 2.0', 'Nvidia G-SYNC', 'Windows Hello', 'RGB backlit keyboard'];4.4;5.0
Equipment;['Memory Card Reader', 'Operating system', 'MUX Switch', 'TPM 2.0', 'Nvidia G-SYNC', 'RGB backlit keyboard'];4.775;8.0
Equipment;['Memory Card Reader', 'Operating system', 'MUX Switch', 'TPM 2.0', 'RGB backlit keyboard'];4.0;4.0
Equipment;['Memory Card Reader', 'Operating system', 'MUX Switch', 'TPM 2.0', 'Windows Hello', 'RGB backlit keyboard'];5.0;1.0
Equipment;['Memory Card Reader', 'Operating system', 'RGB backlit keyboard'];5.0;3.0
Equipment;['Memory Card Reader', 'Operating system', 'TPM 2.0', 'RGB backlit keyboard'];5.0;3.0
Equipment;['Memory Card Reader', 'Operating system', 'TPM 2.0', 'Windows Hello', 'RGB backlit keyboard'];5.0;1.0
Equipment;['Memory Card Reader', 'Operating system', 'TPM 2.0'];3.975;80.0
Equipment;['Memory Card Reader', 'Operating system'];4.5;6.0
Equipment;['Memory Card Reader', 'TPM 2.0', 'RGB backlit keyboard'];5.0;1.0
Equipment;['Memory Card Reader'];5.0;3.0
